ncessch,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,st_schid,lea_cwiftest,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,wealth_prop,mid_prop,pov_prop,bachelors_pct,high_school,no_diploma_pct,high_ed
411082000780,97303,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,396,120,26,22,391,734,0.902,0.30303030303030304,0.06565656565656566,3,48.4,20.3,20.3,10.9,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
411082000780,97303,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,396,120,26,22,391,734,0.902,0.30303030303030304,0.06565656565656566,4,46.7,21.7,10,21.7,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
411082000780,97303,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,396,120,26,22,391,734,0.902,0.30303030303030304,0.06565656565656566,5,38.7,34.7,14.7,12,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
410204000616,97402,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,241,134,17,18.13,270,582,0.88,0.5560165975103735,0.07053941908713693,3,16.2,13.5,29.7,40.5,0.020972574325881538,0.3060613044480295,0.2867020050702927,14.5,25.4,7.1,7.3
410204000616,97402,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,241,134,17,18.13,270,582,0.88,0.5560165975103735,0.07053941908713693,4,11.8,32.4,17.6,38.2,0.020972574325881538,0.3060613044480295,0.2867020050702927,14.5,25.4,7.1,7.3
410204000616,97402,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,241,134,17,18.13,270,582,0.88,0.5560165975103735,0.07053941908713693,5,15.8,31.6,18.4,34.2,0.020972574325881538,0.3060613044480295,0.2867020050702927,14.5,25.4,7.1,7.3
410960001481,97370,23-Suburb: Small,2-Eligible for Title I TAS provides TAS program,175,58,15,17.99,182,3162,0.874,0.3314285714285714,0.08571428571428572,NA,NA,NA,NA,NA,0.06372549019607843,0.18872549019607843,0.17524509803921567,23.6,16.8,2.9,17.3
411004000958,97202,11-City: Large,6-Not eligible for either TAS or SWP,1649,254,50,20.45,564,909,0.999,0.15403274711946635,0.030321406913280776,NA,NA,NA,NA,NA,0.1597222222222222,0.19502314814814814,0.16261574074074073,29.3,13.4,3.5,25.2
410112000725,97322,41-Rural: Fringe,6-Not eligible for either TAS or SWP,365,97,13,19.51,296,633,0.925,0.26575342465753427,0.03561643835616438,NA,NA,NA,NA,NA,0.014710689767898006,0.2876757110166721,0.2363517489375613,10.6,29.8,8.5,5.8
410278000851,97392,41-Rural: Fringe,6-Not eligible for either TAS or SWP,159,28,14,17.95,349,806,0.914,0.1761006289308176,0.0880503144654088,3,34.6,11.5,34.6,19.2,0.05474452554744526,0.1843065693430657,0.16058394160583941,16.2,27.8,7.8,7
410278000851,97392,41-Rural: Fringe,6-Not eligible for either TAS or SWP,159,28,14,17.95,349,806,0.914,0.1761006289308176,0.0880503144654088,4,31.4,17.1,34.3,17.1,0.05474452554744526,0.1843065693430657,0.16058394160583941,16.2,27.8,7.8,7
410278000851,97392,41-Rural: Fringe,6-Not eligible for either TAS or SWP,159,28,14,17.95,349,806,0.914,0.1761006289308176,0.0880503144654088,5,20.7,41.4,20.7,17.2,0.05474452554744526,0.1843065693430657,0.16058394160583941,16.2,27.8,7.8,7
410474000533,97401,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,225,NA,NA,23.24,254,507,0.879,NA,NA,3,40,20,12,28,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
410474000533,97401,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,225,NA,NA,23.24,254,507,0.879,NA,NA,4,44,24,8,24,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
410474000533,97401,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,225,NA,NA,23.24,254,507,0.879,NA,NA,5,44,36,12,8,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
410474000533,97401,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,225,NA,NA,23.24,254,507,0.879,NA,NA,6,37.5,50,4.2,8.3,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
410474000533,97401,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,225,NA,NA,23.24,254,507,0.879,NA,NA,7,36.4,36.4,13.6,13.6,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
410474000533,97401,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,225,NA,NA,23.24,254,507,0.879,NA,NA,8,8.3,58.3,16.7,16.7,0.07855697909642616,0.21544167228590694,0.2737693863789616,25.6,17.5,4,18
411161000311,97457,32-Town: Distant,6-Not eligible for either TAS or SWP,307,152,25,19.64,171,291,0.884,0.495114006514658,0.08143322475570032,6,4.3,34.4,31.2,30.1,0.030136986301369864,0.27945205479452057,0.2821917808219178,6.9,35.7,12.4,2.8
411161000311,97457,32-Town: Distant,6-Not eligible for either TAS or SWP,307,152,25,19.64,171,291,0.884,0.495114006514658,0.08143322475570032,7,9,31.5,27,32.6,0.030136986301369864,0.27945205479452057,0.2821917808219178,6.9,35.7,12.4,2.8
411161000311,97457,32-Town: Distant,6-Not eligible for either TAS or SWP,307,152,25,19.64,171,291,0.884,0.495114006514658,0.08143322475570032,8,6.5,27.2,31.5,34.8,0.030136986301369864,0.27945205479452057,0.2821917808219178,6.9,35.7,12.4,2.8
410004801155,97058,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,328,232,20,16.43,244,1097,0.88,0.7073170731707317,0.06097560975609756,3,22.2,31.1,17.8,28.9,0.0306178239475123,0.28212137780207763,0.2476763258611263,11.7,27.6,9.1,7.5
410004801155,97058,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,328,232,20,16.43,244,1097,0.88,0.7073170731707317,0.06097560975609756,4,13.1,24.6,18,44.3,0.0306178239475123,0.28212137780207763,0.2476763258611263,11.7,27.6,9.1,7.5
410004801155,97058,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,328,232,20,16.43,244,1097,0.88,0.7073170731707317,0.06097560975609756,5,18.1,34.7,29.2,18.1,0.0306178239475123,0.28212137780207763,0.2476763258611263,11.7,27.6,9.1,7.5
410327000109,97017,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,274,56,25,18.65,325,103,0.972,0.20437956204379562,0.09124087591240876,3,7.9,23.7,26.3,42.1,0.03180212014134275,0.19434628975265017,0.16607773851590105,13.8,31.2,4.9,5.6
410327000109,97017,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,274,56,25,18.65,325,103,0.972,0.20437956204379562,0.09124087591240876,4,15.7,17.6,29.4,37.3,0.03180212014134275,0.19434628975265017,0.16607773851590105,13.8,31.2,4.9,5.6
410327000109,97017,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,274,56,25,18.65,325,103,0.972,0.20437956204379562,0.09124087591240876,5,17.4,32.6,23.9,26.1,0.03180212014134275,0.19434628975265017,0.16607773851590105,13.8,31.2,4.9,5.6
410327000110,97017,42-Rural: Distant,6-Not eligible for either TAS or SWP,194,34,14,16.87,322,104,0.972,0.17525773195876287,0.07216494845360824,NA,NA,NA,NA,NA,0.03180212014134275,0.19434628975265017,0.16607773851590105,13.8,31.2,4.9,5.6
410327001343,97017,42-Rural: Distant,6-Not eligible for either TAS or SWP,143,25,14,15.89,320,1248,0.972,0.17482517482517482,0.0979020979020979,6,6,34,32,28,0.03180212014134275,0.19434628975265017,0.16607773851590105,13.8,31.2,4.9,5.6
410327001343,97017,42-Rural: Distant,6-Not eligible for either TAS or SWP,143,25,14,15.89,320,1248,0.972,0.17482517482517482,0.0979020979020979,7,6.4,36.2,23.4,34,0.03180212014134275,0.19434628975265017,0.16607773851590105,13.8,31.2,4.9,5.6
410327001343,97017,42-Rural: Distant,6-Not eligible for either TAS or SWP,143,25,14,15.89,320,1248,0.972,0.17482517482517482,0.0979020979020979,8,10.6,44.7,29.8,14.9,0.03180212014134275,0.19434628975265017,0.16607773851590105,13.8,31.2,4.9,5.6
411172000189,97018,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,243,112,14,17.71,302,179,0.872,0.4609053497942387,0.05761316872427984,3,21.7,13,30.4,34.8,0.041884816753926704,0.18848167539267016,0.13612565445026178,15.7,26.7,5.7,7.8
411172000189,97018,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,243,112,14,17.71,302,179,0.872,0.4609053497942387,0.05761316872427984,4,6.7,36.7,30,26.7,0.041884816753926704,0.18848167539267016,0.13612565445026178,15.7,26.7,5.7,7.8
411172000189,97018,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,243,112,14,17.71,302,179,0.872,0.4609053497942387,0.05761316872427984,5,18.2,25,27.3,29.5,0.041884816753926704,0.18848167539267016,0.13612565445026178,15.7,26.7,5.7,7.8
411172000189,97018,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,243,112,14,17.71,302,179,0.872,0.4609053497942387,0.05761316872427984,6,2.6,17.9,30.8,48.7,0.041884816753926704,0.18848167539267016,0.13612565445026178,15.7,26.7,5.7,7.8
411172001599,97051,31-Town: Fringe,6-Not eligible for either TAS or SWP,63,33,10,13.26,206,2716,0.872,0.5238095238095238,0.15873015873015872,NA,NA,NA,NA,NA,0.02356902356902357,0.2255892255892256,0.19797979797979798,12.9,31.7,9.2,4.1
410801001279,97128,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,462,269,28,17.17,221,1228,0.972,0.5822510822510822,0.06060606060606061,3,23.7,15.3,37.3,23.7,0.04368499257057949,0.26953937592867755,0.21040118870728083,13.6,32.1,7.5,10.8
410801001279,97128,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,462,269,28,17.17,221,1228,0.972,0.5822510822510822,0.06060606060606061,4,26.3,27.5,27.5,18.8,0.04368499257057949,0.26953937592867755,0.21040118870728083,13.6,32.1,7.5,10.8
410801001279,97128,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,462,269,28,17.17,221,1228,0.972,0.5822510822510822,0.06060606060606061,5,31,36.8,20.7,11.5,0.04368499257057949,0.26953937592867755,0.21040118870728083,13.6,32.1,7.5,10.8
410192000220,97003,13-City: Small,5-Eligible for Title I SWP provides SWP program,149,99,16,9.14,275,1305,1.051,0.6644295302013423,0.10738255033557047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410333000345,97823,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,104,20,24,16.33,269,325,0.88,0.19230769230769232,0.23076923076923078,3,37.5,18.8,25,18.8,0.057692307692307696,0.1794871794871795,0.16666666666666666,7.1,35.6,6.6,5.8
410333000345,97823,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,104,20,24,16.33,269,325,0.88,0.19230769230769232,0.23076923076923078,4,28.6,14.3,28.6,28.6,0.057692307692307696,0.1794871794871795,0.16666666666666666,7.1,35.6,6.6,5.8
410333000345,97823,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,104,20,24,16.33,269,325,0.88,0.19230769230769232,0.23076923076923078,5,0,63.6,27.3,9.1,0.057692307692307696,0.1794871794871795,0.16666666666666666,7.1,35.6,6.6,5.8
410333000345,97823,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,104,20,24,16.33,269,325,0.88,0.19230769230769232,0.23076923076923078,6,0,50,8.3,41.7,0.057692307692307696,0.1794871794871795,0.16666666666666666,7.1,35.6,6.6,5.8
410333000345,97823,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,104,20,24,16.33,269,325,0.88,0.19230769230769232,0.23076923076923078,7,27.3,45.5,27.3,0,0.057692307692307696,0.1794871794871795,0.16666666666666666,7.1,35.6,6.6,5.8
410333000345,97823,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,104,20,24,16.33,269,325,0.88,0.19230769230769232,0.23076923076923078,8,NA,NA,NA,NA,0.057692307692307696,0.1794871794871795,0.16666666666666666,7.1,35.6,6.6,5.8
410333000346,97823,43-Rural: Remote,6-Not eligible for either TAS or SWP,36,10,6,8.45,267,326,0.88,0.2777777777777778,0.16666666666666666,NA,NA,NA,NA,NA,0.057692307692307696,0.1794871794871795,0.16666666666666666,7.1,35.6,6.6,5.8
410192000552,97008,13-City: Small,6-Not eligible for either TAS or SWP,984,264,51,21.75,288,1319,1.051,0.2682926829268293,0.051829268292682924,6,30.2,33.4,24.1,12.2,0.07318894697535475,0.23226288274831963,0.1717699775952203,27.4,18.9,5.6,11.4
410192000552,97008,13-City: Small,6-Not eligible for either TAS or SWP,984,264,51,21.75,288,1319,1.051,0.2682926829268293,0.051829268292682924,7,31.3,38.6,15.7,14.4,0.07318894697535475,0.23226288274831963,0.1717699775952203,27.4,18.9,5.6,11.4
410192000552,97008,13-City: Small,6-Not eligible for either TAS or SWP,984,264,51,21.75,288,1319,1.051,0.2682926829268293,0.051829268292682924,8,28.5,39,17.6,14.9,0.07318894697535475,0.23226288274831963,0.1717699775952203,27.4,18.9,5.6,11.4
410192001212,97007,13-City: Small,6-Not eligible for either TAS or SWP,489,73,13,17.16,519,1160,1.051,0.1492842535787321,0.026584867075664622,3,26.7,38.7,20,14.7,0.15308370044052863,0.15704845814977975,0.12158590308370044,26.8,20,4,14.5
410192001212,97007,13-City: Small,6-Not eligible for either TAS or SWP,489,73,13,17.16,519,1160,1.051,0.1492842535787321,0.026584867075664622,4,30.5,29.3,17.1,23.2,0.15308370044052863,0.15704845814977975,0.12158590308370044,26.8,20,4,14.5
410192001212,97007,13-City: Small,6-Not eligible for either TAS or SWP,489,73,13,17.16,519,1160,1.051,0.1492842535787321,0.026584867075664622,5,41.4,33.3,12.6,12.6,0.15308370044052863,0.15704845814977975,0.12158590308370044,26.8,20,4,14.5
410339000202,97423,33-Town: Remote,6-Not eligible for either TAS or SWP,354,143,21,16.58,154,191,0.835,0.403954802259887,0.059322033898305086,7,15.9,42.9,25.4,15.9,0.023297491039426525,0.26344086021505375,0.2724014336917563,11.5,32.2,10,5.1
410339000202,97423,33-Town: Remote,6-Not eligible for either TAS or SWP,354,143,21,16.58,154,191,0.835,0.403954802259887,0.059322033898305086,8,7.4,44.4,27.8,20.4,0.023297491039426525,0.26344086021505375,0.2724014336917563,11.5,32.2,10,5.1
410339001589,97423,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,384,194,33,17.45,140,4025,0.835,0.5052083333333334,0.0859375,3,31.6,23.7,25,19.7,0.023297491039426525,0.26344086021505375,0.2724014336917563,11.5,32.2,10,5.1
410339001589,97423,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,384,194,33,17.45,140,4025,0.835,0.5052083333333334,0.0859375,4,25.9,24.1,22.4,27.6,0.023297491039426525,0.26344086021505375,0.2724014336917563,11.5,32.2,10,5.1
410339001589,97423,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,384,194,33,17.45,140,4025,0.835,0.5052083333333334,0.0859375,5,28.6,33.3,22.2,15.9,0.023297491039426525,0.26344086021505375,0.2724014336917563,11.5,32.2,10,5.1
410339001589,97423,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,384,194,33,17.45,140,4025,0.835,0.5052083333333334,0.0859375,6,27.1,51.4,18.6,2.9,0.023297491039426525,0.26344086021505375,0.2724014336917563,11.5,32.2,10,5.1
410342001729,97019,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,1221,215,63,23.27,385,4592,1,0.1760851760851761,0.051597051597051594,3,17.3,22.4,33.7,26.5,0.07947019867549669,0.16887417218543047,0.1456953642384106,16.6,31.3,3.1,16.1
410342001729,97019,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,1221,215,63,23.27,385,4592,1,0.1760851760851761,0.051597051597051594,4,31.9,26.4,22,19.8,0.07947019867549669,0.16887417218543047,0.1456953642384106,16.6,31.3,3.1,16.1
410342001729,97019,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,1221,215,63,23.27,385,4592,1,0.1760851760851761,0.051597051597051594,5,30.3,24.7,21.3,23.6,0.07947019867549669,0.16887417218543047,0.1456953642384106,16.6,31.3,3.1,16.1
410342001729,97019,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,1221,215,63,23.27,385,4592,1,0.1760851760851761,0.051597051597051594,6,12.8,35.8,37.6,13.8,0.07947019867549669,0.16887417218543047,0.1456953642384106,16.6,31.3,3.1,16.1
410342001729,97019,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,1221,215,63,23.27,385,4592,1,0.1760851760851761,0.051597051597051594,7,21.1,34.7,27.4,16.8,0.07947019867549669,0.16887417218543047,0.1456953642384106,16.6,31.3,3.1,16.1
410342001729,97019,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,1221,215,63,23.27,385,4592,1,0.1760851760851761,0.051597051597051594,8,12.2,47.6,26.8,13.4,0.07947019867549669,0.16887417218543047,0.1456953642384106,16.6,31.3,3.1,16.1
410516001182,97113,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,367,274,28,17.11,239,1128,1.053,0.7465940054495913,0.07629427792915532,3,2.8,11.3,21.1,64.8,0.031228313671061762,0.32130464954892435,0.18945176960444135,11.1,22.4,10,4.3
410516001182,97113,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,367,274,28,17.11,239,1128,1.053,0.7465940054495913,0.07629427792915532,4,6.9,25.9,20.7,46.6,0.031228313671061762,0.32130464954892435,0.18945176960444135,11.1,22.4,10,4.3
410474001359,97404,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,179,126,43,16.13,215,1242,0.879,0.7039106145251397,0.24022346368715083,3,18.5,14.8,18.5,48.1,0.03226879574184963,0.24018629407850964,0.2162341982701264,16.1,24,5.6,10.1
410474001359,97404,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,179,126,43,16.13,215,1242,0.879,0.7039106145251397,0.24022346368715083,4,11.1,25.9,33.3,29.6,0.03226879574184963,0.24018629407850964,0.2162341982701264,16.1,24,5.6,10.1
410474001359,97404,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,179,126,43,16.13,215,1242,0.879,0.7039106145251397,0.24022346368715083,5,6.1,42.4,30.3,21.2,0.03226879574184963,0.24018629407850964,0.2162341982701264,16.1,24,5.6,10.1
410348000047,97330,13-City: Small,6-Not eligible for either TAS or SWP,1219,338,82,21.72,354,40,0.875,0.27727645611156687,0.06726825266611977,NA,NA,NA,NA,NA,0.11283185840707964,0.18078381795195955,0.2127054361567636,28.3,11.7,3.2,30.3
411158000615,97424,32-Town: Distant,6-Not eligible for either TAS or SWP,782,370,93,20.58,216,580,0.879,0.4731457800511509,0.11892583120204604,NA,NA,NA,NA,NA,0.021178027796161483,0.2501654533421575,0.26538716082064856,9.1,32.9,9,6.9
410354001139,97824,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,292,101,11,14.6,242,3434,0.826,0.3458904109589041,0.03767123287671233,3,27.8,55.6,11.1,5.6,0.06896551724137931,0.2413793103448276,0.16091954022988506,18.7,30.2,8.7,8.1
410354001139,97824,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,292,101,11,14.6,242,3434,0.826,0.3458904109589041,0.03767123287671233,4,31.8,22.7,22.7,22.7,0.06896551724137931,0.2413793103448276,0.16091954022988506,18.7,30.2,8.7,8.1
410354001139,97824,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,292,101,11,14.6,242,3434,0.826,0.3458904109589041,0.03767123287671233,5,25,41.7,20.8,12.5,0.06896551724137931,0.2413793103448276,0.16091954022988506,18.7,30.2,8.7,8.1
410354001139,97824,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,292,101,11,14.6,242,3434,0.826,0.3458904109589041,0.03767123287671233,6,13,39.1,34.8,13,0.06896551724137931,0.2413793103448276,0.16091954022988506,18.7,30.2,8.7,8.1
410354001139,97824,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,292,101,11,14.6,242,3434,0.826,0.3458904109589041,0.03767123287671233,7,32.1,39.3,17.9,10.7,0.06896551724137931,0.2413793103448276,0.16091954022988506,18.7,30.2,8.7,8.1
410354001139,97824,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,292,101,11,14.6,242,3434,0.826,0.3458904109589041,0.03767123287671233,8,17.4,47.8,26.1,8.7,0.06896551724137931,0.2413793103448276,0.16091954022988506,18.7,30.2,8.7,8.1
410360000365,97732,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,101,38,26,13.47,216,346,0.81,0.37623762376237624,0.25742574257425743,3,NA,NA,NA,NA,NA,NA,NA,17.9,48.1,0,20.3
410360000365,97732,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,101,38,26,13.47,216,346,0.81,0.37623762376237624,0.25742574257425743,4,40,33.3,6.7,20,NA,NA,NA,17.9,48.1,0,20.3
410360000365,97732,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,101,38,26,13.47,216,346,0.81,0.37623762376237624,0.25742574257425743,5,33.3,25,41.7,0,NA,NA,NA,17.9,48.1,0,20.3
410360000365,97732,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,101,38,26,13.47,216,346,0.81,0.37623762376237624,0.25742574257425743,6,35.7,42.9,14.3,7.1,NA,NA,NA,17.9,48.1,0,20.3
